episode,total_reward,steps,solved,timestep,final_dist,min_dist,train_reward
3211,79.00,30,1,113608,0,0,79.00
3212,79.00,30,1,113640,0,0,79.00
3213,79.00,30,1,113670,0,0,79.00
3214,79.00,30,1,113700,0,0,79.00
3215,79.00,30,1,113730,0,0,79.00
3216,79.00,30,1,113760,0,0,79.00
3217,79.00,30,1,113790,0,0,79.00
3218,79.00,30,1,113820,0,0,79.00
3219,79.00,30,1,113850,0,0,79.00
3220,79.00,30,1,113880,0,0,79.00
3221,79.00,30,1,113910,0,0,79.00
3222,79.00,30,1,113940,0,0,79.00
3223,79.00,30,1,113970,0,0,79.00
3224,79.00,30,1,114000,0,0,79.00
3225,79.00,30,1,114030,0,0,79.00
3226,79.00,30,1,114060,0,0,79.00
3227,79.00,30,1,114090,0,0,79.00
3228,79.00,30,1,114120,0,0,79.00
3229,79.00,30,1,114150,0,0,79.00
3230,79.00,30,1,114180,0,0,79.00
3231,79.00,30,1,114210,0,0,79.00
3232,79.00,30,1,114240,0,0,79.00
3233,79.00,30,1,114270,0,0,79.00
3234,79.00,30,1,114300,0,0,79.00
3235,79.00,30,1,114330,0,0,79.00
3236,79.00,30,1,114360,0,0,79.00
3237,79.00,30,1,114390,0,0,79.00
3238,79.00,30,1,114420,0,0,79.00
3239,79.00,30,1,114450,0,0,79.00
3240,79.00,30,1,114480,0,0,79.00
3241,79.00,30,1,114510,0,0,79.00
3242,79.00,30,1,114540,0,0,79.00
3243,79.00,30,1,114570,0,0,79.00
3244,79.00,30,1,114600,0,0,79.00
3245,79.00,30,1,114630,0,0,79.00
3246,79.00,30,1,114660,0,0,79.00
3247,79.00,30,1,114690,0,0,79.00
3248,79.00,30,1,114720,0,0,79.00
3249,79.00,30,1,114750,0,0,79.00
3250,79.00,30,1,114780,0,0,79.00
3251,79.00,30,1,114810,0,0,79.00
3252,79.00,30,1,114840,0,0,79.00
3253,79.00,30,1,114870,0,0,79.00
3254,79.00,30,1,114900,0,0,79.00
3255,79.00,30,1,114930,0,0,79.00
3256,79.00,30,1,114960,0,0,79.00
3257,79.00,30,1,114990,0,0,79.00
3258,79.00,30,1,115020,0,0,79.00
3259,79.00,30,1,115050,0,0,79.00
3260,79.00,30,1,115080,0,0,79.00
3261,79.00,30,1,115110,0,0,79.00
3262,79.00,30,1,115142,0,0,79.00
3263,79.00,30,1,115172,0,0,79.00
3264,79.00,30,1,115204,0,0,79.00
3265,79.00,30,1,115234,0,0,79.00
3266,79.00,30,1,115264,0,0,79.00
3267,79.00,30,1,115294,0,0,79.00
3268,79.00,30,1,115324,0,0,79.00
3269,79.00,30,1,115354,0,0,79.00
3270,79.00,30,1,115384,0,0,79.00
3271,79.00,30,1,115416,0,0,79.00
3272,79.00,30,1,115446,0,0,79.00
3273,79.00,30,1,115476,0,0,79.00
3274,79.00,30,1,115506,0,0,79.00
3275,79.00,30,1,115536,0,0,79.00
3276,79.00,30,1,115566,0,0,79.00
3277,79.00,30,1,115596,0,0,79.00
3278,79.00,30,1,115626,0,0,79.00
3279,79.00,30,1,115656,0,0,79.00
3280,79.00,30,1,115686,0,0,79.00
3281,79.00,30,1,115716,0,0,79.00
3282,79.00,30,1,115746,0,0,79.00
3283,79.00,30,1,115776,0,0,79.00
3284,79.00,30,1,115806,0,0,79.00
3285,79.00,30,1,115836,0,0,79.00
3286,79.00,30,1,115866,0,0,79.00
3287,79.00,30,1,115896,0,0,79.00
3288,79.00,30,1,115926,0,0,79.00
3289,79.00,30,1,115956,0,0,79.00
3290,79.00,30,1,115986,0,0,79.00
3291,79.00,30,1,116016,0,0,79.00
3292,79.00,30,1,116046,0,0,79.00
3293,79.00,30,1,116076,0,0,79.00
3294,79.00,30,1,116106,0,0,79.00
3295,79.00,30,1,116136,0,0,79.00
3296,79.00,30,1,116166,0,0,79.00
3297,79.00,30,1,116196,0,0,79.00
3298,79.00,30,1,116226,0,0,79.00
3299,79.00,30,1,116256,0,0,79.00
3300,79.00,30,1,116286,0,0,79.00
3301,79.00,30,1,116316,0,0,79.00
3302,79.00,30,1,116346,0,0,79.00
3303,79.00,30,1,116376,0,0,79.00
3304,79.00,30,1,116406,0,0,79.00
3305,79.00,30,1,116436,0,0,79.00
3306,79.00,30,1,116466,0,0,79.00
3307,79.00,30,1,116496,0,0,79.00
3308,79.00,30,1,116526,0,0,79.00
3309,79.00,30,1,116556,0,0,79.00
3310,79.00,30,1,116586,0,0,79.00
3311,79.00,30,1,116616,0,0,79.00
3312,79.00,30,1,116646,0,0,79.00
3313,79.00,30,1,116676,0,0,79.00
3314,79.00,30,1,116706,0,0,79.00
3315,79.00,30,1,116736,0,0,79.00
3316,79.00,30,1,116766,0,0,79.00
3317,79.00,30,1,116796,0,0,79.00
3318,79.00,30,1,116826,0,0,79.00
3319,79.00,30,1,116856,0,0,79.00
3320,79.00,30,1,116886,0,0,79.00
3321,79.00,30,1,116916,0,0,79.00
3322,79.00,30,1,116946,0,0,79.00
3323,79.00,30,1,116976,0,0,79.00
3324,79.00,30,1,117006,0,0,79.00
3325,79.00,30,1,117036,0,0,79.00
3326,79.00,30,1,117066,0,0,79.00
3327,79.00,30,1,117096,0,0,79.00
3328,79.00,30,1,117126,0,0,79.00
3329,79.00,30,1,117156,0,0,79.00
3330,79.00,30,1,117186,0,0,79.00
3331,79.00,30,1,117216,0,0,79.00
3332,79.00,30,1,117246,0,0,79.00
3333,79.00,30,1,117276,0,0,79.00
3334,79.00,30,1,117306,0,0,79.00
3335,79.00,30,1,117336,0,0,79.00
3336,79.00,30,1,117366,0,0,79.00
3337,79.00,30,1,117396,0,0,79.00
3338,79.00,30,1,117426,0,0,79.00
3339,79.00,30,1,117456,0,0,79.00
3340,79.00,30,1,117486,0,0,79.00
3341,79.00,30,1,117516,0,0,79.00
3342,79.00,30,1,117546,0,0,79.00
3343,79.00,30,1,117576,0,0,79.00
3344,79.00,30,1,117606,0,0,79.00
3345,79.00,30,1,117636,0,0,79.00
3346,79.00,30,1,117666,0,0,79.00
3347,79.00,30,1,117696,0,0,79.00
3348,79.00,30,1,117726,0,0,79.00
3349,79.00,30,1,117756,0,0,79.00
3350,79.00,30,1,117786,0,0,79.00
3351,79.00,30,1,117816,0,0,79.00
3352,79.00,30,1,117846,0,0,79.00
3353,79.00,30,1,117876,0,0,79.00
3354,79.00,30,1,117906,0,0,79.00
3355,79.00,30,1,117936,0,0,79.00
3356,79.00,30,1,117966,0,0,79.00
3357,79.00,30,1,117996,0,0,79.00
3358,79.00,30,1,118026,0,0,79.00
3359,79.00,30,1,118056,0,0,79.00
3360,79.00,30,1,118086,0,0,79.00
3361,79.00,30,1,118116,0,0,79.00
3362,79.00,30,1,118146,0,0,79.00
3363,79.00,30,1,118176,0,0,79.00
3364,79.00,30,1,118206,0,0,79.00
3365,79.00,30,1,118236,0,0,79.00
3366,79.00,30,1,118266,0,0,79.00
3367,79.00,30,1,118296,0,0,79.00
3368,79.00,30,1,118326,0,0,79.00
3369,79.00,30,1,118356,0,0,79.00
3370,79.00,30,1,118386,0,0,79.00
3371,79.00,30,1,118416,0,0,79.00
3372,79.00,30,1,118446,0,0,79.00
3373,79.00,30,1,118476,0,0,79.00
3374,79.00,30,1,118506,0,0,79.00
3375,79.00,30,1,118536,0,0,79.00
3376,79.00,30,1,118566,0,0,79.00
3377,79.00,30,1,118596,0,0,79.00
3378,79.00,30,1,118626,0,0,79.00
3379,79.00,30,1,118656,0,0,79.00
3380,79.00,30,1,118686,0,0,79.00
3381,79.00,30,1,118716,0,0,79.00
3382,79.00,30,1,118746,0,0,79.00
3383,79.00,30,1,118776,0,0,79.00
3384,79.00,30,1,118806,0,0,79.00
3385,79.00,30,1,118836,0,0,79.00
3386,79.00,30,1,118866,0,0,79.00
3387,79.00,30,1,118896,0,0,79.00
3388,79.00,30,1,118926,0,0,79.00
3389,79.00,30,1,118956,0,0,79.00
3390,79.00,30,1,118986,0,0,79.00
3391,79.00,30,1,119016,0,0,79.00
3392,79.00,30,1,119046,0,0,79.00
3393,79.00,30,1,119076,0,0,79.00
3394,79.00,30,1,119106,0,0,79.00
3395,79.00,30,1,119136,0,0,79.00
3396,79.00,30,1,119166,0,0,79.00
3397,79.00,30,1,119196,0,0,79.00
3398,79.00,30,1,119226,0,0,79.00
3399,79.00,30,1,119256,0,0,79.00
3400,79.00,30,1,119286,0,0,79.00
3401,79.00,30,1,119316,0,0,79.00
3402,79.00,30,1,119346,0,0,79.00
3403,79.00,30,1,119376,0,0,79.00
3404,79.00,30,1,119406,0,0,79.00
3405,79.00,30,1,119436,0,0,79.00
3406,79.00,30,1,119466,0,0,79.00
3407,79.00,30,1,119496,0,0,79.00
3408,79.00,30,1,119526,0,0,79.00
3409,79.00,30,1,119556,0,0,79.00
3410,79.00,30,1,119586,0,0,79.00
3411,79.00,30,1,119616,0,0,79.00
3412,79.00,30,1,119646,0,0,79.00
3413,79.00,30,1,119676,0,0,79.00
3414,79.00,30,1,119706,0,0,79.00
3415,79.00,30,1,119736,0,0,79.00
3416,79.00,30,1,119766,0,0,79.00
3417,79.00,30,1,119797,0,0,78.50
3418,79.00,30,1,119827,0,0,79.00
3419,79.00,30,1,119857,0,0,79.00
3420,79.00,30,1,119887,0,0,79.00
3421,79.00,30,1,119917,0,0,79.00
3422,79.00,30,1,119947,0,0,79.00
3423,79.00,30,1,119977,0,0,79.00
3424,79.00,30,1,120007,0,0,79.00
3425,79.00,30,1,120037,0,0,79.00
3426,79.00,30,1,120067,0,0,79.00
3427,79.00,30,1,120097,0,0,79.00
3428,79.00,30,1,120127,0,0,79.00
3429,79.00,30,1,120157,0,0,79.00
3430,79.00,30,1,120187,0,0,79.00
3431,79.00,30,1,120217,0,0,79.00
3432,79.00,30,1,120247,0,0,79.00
3433,79.00,30,1,120277,0,0,79.00
3434,79.00,30,1,120307,0,0,79.00
3435,79.00,30,1,120337,0,0,79.00
3436,79.00,30,1,120367,0,0,79.00
3437,79.00,30,1,120397,0,0,79.00
3438,79.00,30,1,120427,0,0,79.00
3439,79.00,30,1,120457,0,0,79.00
3440,79.00,30,1,120487,0,0,79.00
3441,79.00,30,1,120517,0,0,79.00
3442,79.00,30,1,120547,0,0,79.00
3443,79.00,30,1,120577,0,0,79.00
3444,79.00,30,1,120607,0,0,79.00
3445,79.00,30,1,120637,0,0,79.00
3446,79.00,30,1,120667,0,0,79.00
3447,79.00,30,1,120697,0,0,79.00
3448,79.00,30,1,120727,0,0,79.00
3449,79.00,30,1,120757,0,0,79.00
3450,79.00,30,1,120787,0,0,79.00
3451,79.00,30,1,120817,0,0,79.00
3452,79.00,30,1,120847,0,0,79.00
3453,79.00,30,1,120877,0,0,79.00
3454,79.00,30,1,120907,0,0,79.00
3455,79.00,30,1,120937,0,0,79.00
3456,79.00,30,1,120967,0,0,79.00
3457,79.00,30,1,120997,0,0,79.00
3458,79.00,30,1,121027,0,0,79.00
3459,79.00,30,1,121057,0,0,79.00
3460,79.00,30,1,121087,0,0,79.00
3461,79.00,30,1,121117,0,0,79.00
3462,79.00,30,1,121147,0,0,79.00
3463,79.00,30,1,121177,0,0,79.00
3464,79.00,30,1,121207,0,0,79.00
3465,79.00,30,1,121237,0,0,79.00
3466,79.00,30,1,121267,0,0,79.00
3467,79.00,30,1,121297,0,0,79.00
3468,79.00,30,1,121327,0,0,79.00
3469,79.00,30,1,121357,0,0,79.00
3470,79.00,30,1,121387,0,0,79.00
3471,79.00,30,1,121417,0,0,79.00
3472,79.00,30,1,121447,0,0,79.00
3473,79.00,30,1,121477,0,0,79.00
3474,79.00,30,1,121507,0,0,79.00
3475,79.00,30,1,121537,0,0,79.00
3476,79.00,30,1,121567,0,0,79.00
3477,79.00,30,1,121597,0,0,79.00
3478,79.00,30,1,121627,0,0,79.00
3479,79.00,30,1,121657,0,0,79.00
3480,79.00,30,1,121687,0,0,79.00
3481,79.00,30,1,121717,0,0,79.00
3482,79.00,30,1,121747,0,0,79.00
3483,79.00,30,1,121777,0,0,79.00
3484,79.00,30,1,121807,0,0,79.00
3485,79.00,30,1,121837,0,0,79.00
3486,79.00,30,1,121867,0,0,79.00
3487,79.00,30,1,121897,0,0,79.00
3488,79.00,30,1,121927,0,0,79.00
3489,79.00,30,1,121957,0,0,79.00
3490,79.00,30,1,121987,0,0,79.00
3491,79.00,30,1,122017,0,0,79.00
3492,79.00,30,1,122047,0,0,79.00
3493,79.00,30,1,122077,0,0,79.00
3494,79.00,30,1,122107,0,0,79.00
3495,79.00,30,1,122137,0,0,79.00
3496,79.00,30,1,122167,0,0,79.00
3497,79.00,30,1,122197,0,0,79.00
3498,79.00,30,1,122227,0,0,79.00
3499,79.00,30,1,122257,0,0,79.00
3500,79.00,30,1,122287,0,0,79.00
3501,79.00,30,1,122317,0,0,79.00
3502,79.00,30,1,122347,0,0,79.00
3503,79.00,30,1,122377,0,0,79.00
3504,79.00,30,1,122407,0,0,79.00
3505,79.00,30,1,122437,0,0,79.00
3506,79.00,30,1,122467,0,0,79.00
3507,79.00,30,1,122497,0,0,79.00
3508,79.00,30,1,122527,0,0,79.00
3509,79.00,30,1,122557,0,0,79.00
3510,79.00,30,1,122587,0,0,79.00
3511,79.00,30,1,122617,0,0,79.00
3512,79.00,30,1,122647,0,0,79.00
3513,79.00,30,1,122677,0,0,79.00
3514,79.00,30,1,122707,0,0,79.00
3515,79.00,30,1,122737,0,0,79.00
3516,79.00,30,1,122767,0,0,79.00
3517,79.00,30,1,122797,0,0,79.00
3518,79.00,30,1,122827,0,0,79.00
3519,79.00,30,1,122857,0,0,79.00
3520,79.00,30,1,122887,0,0,79.00
3521,79.00,30,1,122917,0,0,79.00
3522,79.00,30,1,122947,0,0,79.00
3523,79.00,30,1,122977,0,0,79.00
3524,79.00,30,1,123007,0,0,79.00
3525,79.00,30,1,123037,0,0,79.00
3526,79.00,30,1,123067,0,0,79.00
3527,79.00,30,1,123097,0,0,79.00
3528,79.00,30,1,123127,0,0,79.00
3529,79.00,30,1,123157,0,0,79.00
3530,79.00,30,1,123187,0,0,79.00
3531,79.00,30,1,123217,0,0,79.00
3532,79.00,30,1,123247,0,0,79.00
3533,79.00,30,1,123277,0,0,79.00
3534,79.00,30,1,123307,0,0,79.00
3535,79.00,30,1,123337,0,0,79.00
3536,79.00,30,1,123367,0,0,79.00
3537,79.00,30,1,123397,0,0,79.00
3538,79.00,30,1,123427,0,0,79.00
3539,79.00,30,1,123458,0,0,78.50
3540,79.00,30,1,123488,0,0,79.00
3541,79.00,30,1,123518,0,0,79.00
3542,79.00,30,1,123548,0,0,79.00
3543,79.00,30,1,123578,0,0,79.00
3544,79.00,30,1,123608,0,0,79.00
3545,79.00,30,1,123638,0,0,79.00
3546,79.00,30,1,123668,0,0,79.00
3547,79.00,30,1,123698,0,0,79.00
3548,79.00,30,1,123728,0,0,79.00
3549,79.00,30,1,123758,0,0,79.00
3550,79.00,30,1,123788,0,0,79.00
3551,79.00,30,1,123818,0,0,79.00
3552,79.00,30,1,123848,0,0,79.00
3553,79.00,30,1,123878,0,0,79.00
3554,79.00,30,1,123908,0,0,79.00
3555,79.00,30,1,123938,0,0,79.00
3556,79.00,30,1,123968,0,0,79.00
3557,79.00,30,1,123998,0,0,79.00
3558,79.00,30,1,124028,0,0,79.00
3559,79.00,30,1,124058,0,0,79.00
3560,79.00,30,1,124088,0,0,79.00
3561,79.00,30,1,124118,0,0,79.00
3562,79.00,30,1,124148,0,0,79.00
3563,79.00,30,1,124178,0,0,79.00
3564,79.00,30,1,124208,0,0,79.00
3565,79.00,30,1,124238,0,0,79.00
3566,79.00,30,1,124268,0,0,79.00
3567,79.00,30,1,124298,0,0,79.00
3568,79.00,30,1,124328,0,0,79.00
3569,79.00,30,1,124358,0,0,79.00
3570,79.00,30,1,124388,0,0,79.00
3571,79.00,30,1,124418,0,0,79.00
3572,79.00,30,1,124448,0,0,79.00
3573,79.00,30,1,124478,0,0,79.00
3574,79.00,30,1,124508,0,0,79.00
3575,79.00,30,1,124538,0,0,79.00
3576,79.00,30,1,124568,0,0,79.00
3577,79.00,30,1,124600,0,0,79.00
3578,79.00,30,1,124630,0,0,79.00
3579,79.00,30,1,124660,0,0,79.00
3580,79.00,30,1,124690,0,0,79.00
3581,79.00,30,1,124720,0,0,79.00
3582,79.00,30,1,124750,0,0,79.00
3583,79.00,30,1,124780,0,0,79.00
3584,79.00,30,1,124810,0,0,79.00
3585,79.00,30,1,124840,0,0,79.00
3586,79.00,30,1,124870,0,0,79.00
3587,79.00,30,1,124900,0,0,79.00
3588,79.00,30,1,124930,0,0,79.00
3589,79.00,30,1,124960,0,0,79.00
3590,79.00,30,1,124990,0,0,79.00
3591,79.00,30,1,125020,0,0,79.00
3592,79.00,30,1,125050,0,0,79.00
3593,79.00,30,1,125080,0,0,79.00
3594,79.00,30,1,125110,0,0,79.00
3595,79.00,30,1,125140,0,0,79.00
3596,79.00,30,1,125170,0,0,79.00
3597,79.00,30,1,125200,0,0,79.00
3598,79.00,30,1,125230,0,0,79.00
3599,79.00,30,1,125260,0,0,79.00
3600,79.00,30,1,125290,0,0,79.00
3601,79.00,30,1,125320,0,0,79.00
3602,79.00,30,1,125350,0,0,79.00
3603,79.00,30,1,125380,0,0,79.00
3604,79.00,30,1,125410,0,0,79.00
3605,79.00,30,1,125440,0,0,79.00
3606,79.00,30,1,125470,0,0,79.00
3607,79.00,30,1,125500,0,0,79.00
3608,79.00,30,1,125530,0,0,79.00
3609,79.00,30,1,125560,0,0,79.00
3610,79.00,30,1,125590,0,0,79.00
3611,79.00,30,1,125620,0,0,79.00
3612,79.00,30,1,125650,0,0,79.00
3613,79.00,30,1,125680,0,0,79.00
3614,79.00,30,1,125710,0,0,79.00
3615,79.00,30,1,125740,0,0,79.00
3616,79.00,30,1,125770,0,0,79.00
3617,79.00,30,1,125800,0,0,79.00
3618,79.00,30,1,125830,0,0,79.00
3619,79.00,30,1,125860,0,0,79.00
3620,79.00,30,1,125890,0,0,79.00
3621,79.00,30,1,125920,0,0,79.00
3622,79.00,30,1,125950,0,0,79.00
3623,79.00,30,1,125980,0,0,79.00
3624,79.00,30,1,126010,0,0,79.00
3625,79.00,30,1,126040,0,0,79.00
3626,79.00,30,1,126070,0,0,79.00
3627,79.00,30,1,126100,0,0,79.00
3628,79.00,30,1,126130,0,0,79.00
3629,79.00,30,1,126160,0,0,79.00
3630,79.00,30,1,126190,0,0,79.00
3631,79.00,30,1,126220,0,0,79.00
3632,79.00,30,1,126250,0,0,79.00
3633,79.00,30,1,126280,0,0,79.00
3634,79.00,30,1,126310,0,0,79.00
3635,79.00,30,1,126340,0,0,79.00
3636,79.00,30,1,126370,0,0,79.00
3637,79.00,30,1,126400,0,0,79.00
3638,79.00,30,1,126430,0,0,79.00
3639,79.00,30,1,126460,0,0,79.00
3640,79.00,30,1,126490,0,0,79.00
3641,79.00,30,1,126522,0,0,79.00
3642,79.00,30,1,126552,0,0,79.00
3643,79.00,30,1,126582,0,0,79.00
3644,79.00,30,1,126612,0,0,79.00
3645,79.00,30,1,126642,0,0,79.00
3646,79.00,30,1,126672,0,0,79.00
3647,79.00,30,1,126702,0,0,79.00
3648,79.00,30,1,126732,0,0,79.00
3649,79.00,30,1,126762,0,0,79.00
3650,79.00,30,1,126792,0,0,79.00
3651,79.00,30,1,126822,0,0,79.00
3652,79.00,30,1,126852,0,0,79.00
3653,79.00,30,1,126882,0,0,79.00
3654,79.00,30,1,126912,0,0,79.00
3655,79.00,30,1,126944,0,0,79.00
3656,79.00,30,1,126974,0,0,79.00
3657,79.00,30,1,127004,0,0,79.00
3658,79.00,30,1,127034,0,0,79.00
3659,79.00,30,1,127064,0,0,79.00
3660,79.00,30,1,127094,0,0,79.00
3661,79.00,30,1,127124,0,0,79.00
3662,79.00,30,1,127154,0,0,79.00
3663,79.00,30,1,127184,0,0,79.00
3664,79.00,30,1,127214,0,0,79.00
3665,79.00,30,1,127244,0,0,79.00
3666,79.00,30,1,127274,0,0,79.00
3667,79.00,30,1,127304,0,0,79.00
3668,79.00,30,1,127334,0,0,79.00
3669,79.00,30,1,127364,0,0,79.00
3670,79.00,30,1,127394,0,0,79.00
3671,79.00,30,1,127424,0,0,79.00
3672,79.00,30,1,127454,0,0,79.00
3673,79.00,30,1,127484,0,0,79.00
3674,79.00,30,1,127514,0,0,79.00
3675,79.00,30,1,127544,0,0,79.00
3676,79.00,30,1,127574,0,0,79.00
3677,79.00,30,1,127604,0,0,79.00
3678,79.00,30,1,127634,0,0,79.00
3679,79.00,30,1,127664,0,0,79.00
3680,79.00,30,1,127694,0,0,79.00
3681,79.00,30,1,127724,0,0,79.00
3682,79.00,30,1,127754,0,0,79.00
3683,79.00,30,1,127784,0,0,79.00
3684,79.00,30,1,127814,0,0,79.00
3685,79.00,30,1,127844,0,0,79.00
3686,79.00,30,1,127874,0,0,79.00
3687,79.00,30,1,127904,0,0,79.00
3688,79.00,30,1,127934,0,0,79.00
3689,79.00,30,1,127964,0,0,79.00
3690,79.00,30,1,127994,0,0,79.00
3691,79.00,30,1,128024,0,0,79.00
3692,79.00,30,1,128054,0,0,79.00
3693,79.00,30,1,128084,0,0,79.00
3694,79.00,30,1,128114,0,0,79.00
3695,79.00,30,1,128144,0,0,79.00
3696,79.00,30,1,128174,0,0,79.00
3697,79.00,30,1,128204,0,0,79.00
3698,79.00,30,1,128234,0,0,79.00
3699,79.00,30,1,128264,0,0,79.00
3700,79.00,30,1,128294,0,0,79.00
3701,79.00,30,1,128324,0,0,79.00
3702,79.00,30,1,128354,0,0,79.00
3703,79.00,30,1,128384,0,0,79.00
3704,79.00,30,1,128414,0,0,79.00
3705,79.00,30,1,128444,0,0,79.00
3706,79.00,30,1,128474,0,0,79.00
3707,79.00,30,1,128504,0,0,79.00
3708,79.00,30,1,128534,0,0,79.00
3709,79.00,30,1,128564,0,0,79.00
3710,79.00,30,1,128594,0,0,79.00
3711,79.00,30,1,128624,0,0,79.00
3712,79.00,30,1,128654,0,0,79.00
3713,79.00,30,1,128684,0,0,79.00
3714,79.00,30,1,128714,0,0,79.00
3715,79.00,30,1,128744,0,0,79.00
3716,79.00,30,1,128774,0,0,79.00
3717,79.00,30,1,128804,0,0,79.00
3718,79.00,30,1,128834,0,0,79.00
3719,79.00,30,1,128864,0,0,79.00
3720,79.00,30,1,128894,0,0,79.00
3721,79.00,30,1,128924,0,0,79.00
3722,79.00,30,1,128954,0,0,79.00
3723,79.00,30,1,128984,0,0,79.00
3724,79.00,30,1,129014,0,0,79.00
3725,79.00,30,1,129044,0,0,79.00
3726,79.00,30,1,129076,0,0,79.00
3727,79.00,30,1,129106,0,0,79.00
3728,79.00,30,1,129136,0,0,79.00
3729,79.00,30,1,129166,0,0,79.00
3730,79.00,30,1,129196,0,0,79.00
3731,79.00,30,1,129226,0,0,79.00
3732,79.00,30,1,129256,0,0,79.00
3733,79.00,30,1,129286,0,0,79.00
3734,79.00,30,1,129316,0,0,79.00
3735,79.00,30,1,129346,0,0,79.00
3736,79.00,30,1,129376,0,0,79.00
3737,79.00,30,1,129406,0,0,79.00
3738,79.00,30,1,129436,0,0,79.00
3739,79.00,30,1,129466,0,0,79.00
3740,79.00,30,1,129496,0,0,79.00
3741,79.00,30,1,129526,0,0,79.00
3742,79.00,30,1,129556,0,0,79.00
3743,79.00,30,1,129586,0,0,79.00
3744,79.00,30,1,129616,0,0,79.00
3745,79.00,30,1,129646,0,0,79.00
3746,79.00,30,1,129676,0,0,79.00
3747,79.00,30,1,129706,0,0,79.00
3748,79.00,30,1,129736,0,0,79.00
3749,79.00,30,1,129766,0,0,79.00
3750,79.00,30,1,129796,0,0,79.00
3751,79.00,30,1,129826,0,0,79.00
3752,79.00,30,1,129856,0,0,79.00
3753,79.00,30,1,129886,0,0,79.00
3754,79.00,30,1,129916,0,0,79.00
3755,79.00,30,1,129946,0,0,79.00
3756,79.00,30,1,129976,0,0,79.00
3757,79.00,30,1,130006,0,0,79.00
3758,79.00,30,1,130036,0,0,79.00
3759,79.00,30,1,130066,0,0,79.00
3760,79.00,30,1,130096,0,0,79.00
3761,79.00,30,1,130126,0,0,79.00
3762,79.00,30,1,130156,0,0,79.00
3763,79.00,30,1,130186,0,0,79.00
3764,79.00,30,1,130216,0,0,79.00
3765,79.00,30,1,130246,0,0,79.00
3766,79.00,30,1,130276,0,0,79.00
3767,79.00,30,1,130306,0,0,79.00
3768,79.00,30,1,130336,0,0,79.00
3769,79.00,30,1,130366,0,0,79.00
3770,79.00,30,1,130396,0,0,79.00
3771,79.00,30,1,130426,0,0,79.00
3772,79.00,30,1,130456,0,0,79.00
3773,79.00,30,1,130486,0,0,79.00
3774,79.00,30,1,130516,0,0,79.00
3775,79.00,30,1,130546,0,0,79.00
3776,79.00,30,1,130576,0,0,79.00
3777,79.00,30,1,130606,0,0,79.00
3778,79.00,30,1,130636,0,0,79.00
3779,79.00,30,1,130666,0,0,79.00
3780,79.00,30,1,130696,0,0,79.00
3781,79.00,30,1,130726,0,0,79.00
3782,79.00,30,1,130756,0,0,79.00
3783,79.00,30,1,130786,0,0,79.00
3784,79.00,30,1,130816,0,0,79.00
3785,79.00,30,1,130846,0,0,79.00
3786,79.00,30,1,130876,0,0,79.00
3787,79.00,30,1,130906,0,0,79.00
3788,79.00,30,1,130936,0,0,79.00
3789,79.00,30,1,130966,0,0,79.00
3790,79.00,30,1,130996,0,0,79.00
3791,79.00,30,1,131026,0,0,79.00
3792,79.00,30,1,131056,0,0,79.00
3793,79.00,30,1,131086,0,0,79.00
3794,79.00,30,1,131116,0,0,79.00
3795,79.00,30,1,131146,0,0,79.00
3796,79.00,30,1,131176,0,0,79.00
3797,79.00,30,1,131206,0,0,79.00
3798,79.00,30,1,131236,0,0,79.00
3799,79.00,30,1,131266,0,0,79.00
3800,79.00,30,1,131296,0,0,79.00
3801,79.00,30,1,131326,0,0,79.00
3802,79.00,30,1,131356,0,0,79.00
3803,79.00,30,1,131386,0,0,79.00
3804,79.00,30,1,131416,0,0,79.00
3805,79.00,30,1,131446,0,0,79.00
3806,79.00,30,1,131476,0,0,79.00
3807,79.00,30,1,131506,0,0,79.00
3808,79.00,30,1,131536,0,0,79.00
3809,79.00,30,1,131566,0,0,79.00
3810,79.00,30,1,131596,0,0,79.00
3811,79.00,30,1,131626,0,0,79.00
3812,79.00,30,1,131656,0,0,79.00
3813,79.00,30,1,131686,0,0,79.00
3814,79.00,30,1,131716,0,0,79.00
3815,79.00,30,1,131746,0,0,79.00
3816,79.00,30,1,131778,0,0,79.00
3817,79.00,30,1,131808,0,0,79.00
3818,79.00,30,1,131838,0,0,79.00
3819,79.00,30,1,131868,0,0,79.00
3820,79.00,30,1,131898,0,0,79.00
3821,79.00,30,1,131928,0,0,79.00
3822,79.00,30,1,131958,0,0,79.00
3823,79.00,30,1,131988,0,0,79.00
3824,79.00,30,1,132018,0,0,79.00
3825,79.00,30,1,132048,0,0,79.00
3826,79.00,30,1,132078,0,0,79.00
3827,79.00,30,1,132108,0,0,79.00
3828,79.00,30,1,132138,0,0,79.00
3829,79.00,30,1,132168,0,0,79.00
3830,79.00,30,1,132198,0,0,79.00
3831,79.00,30,1,132228,0,0,79.00
3832,79.00,30,1,132258,0,0,79.00
3833,79.00,30,1,132288,0,0,79.00
3834,79.00,30,1,132318,0,0,79.00
3835,79.00,30,1,132348,0,0,79.00
3836,79.00,30,1,132378,0,0,79.00
3837,79.00,30,1,132408,0,0,79.00
3838,79.00,30,1,132438,0,0,79.00
3839,79.00,30,1,132468,0,0,79.00
3840,79.00,30,1,132498,0,0,79.00
3841,79.00,30,1,132528,0,0,79.00
3842,79.00,30,1,132558,0,0,79.00
3843,79.00,30,1,132588,0,0,79.00
3844,79.00,30,1,132618,0,0,79.00
